Date,Close,High,Low,Open,Volume,daily_return,sma_10,sma_20,volatility_10,momentum_10,rsi_14,target_return,target_direction,ticker
2022-09-19,151.79005432128906,151.86866309017464,146.50374580326707,146.71008070263835,81474200,0.025083110073174764,152.5417236328125,156.21709365844725,0.027331289328888304,-0.008535926709275832,44.39007855958849,0.01566551025346219,1,AAPL
2022-09-20,154.1679229736328,155.32738364566532,150.41444773199837,150.72886783406594,107689800,0.01566551025346219,152.77459869384765,155.6928840637207,0.027625557848710788,0.015336955372622363,47.93204543042591,-0.020267630710753215,0,AAPL
2022-09-21,151.04330444335938,155.97589634819317,150.9253987780384,154.60026528272206,101696800,-0.020267630710753215,152.55449676513672,155.0291488647461,0.02831772977023581,-0.014362811186276692,43.968970061537064,-0.0063753349657240665,0,AAPL
2022-09-22,150.08035278320312,151.7802241971407,148.28221666613402,149.72662084225365,86652500,-0.0063753349657240665,152.38549194335937,154.30252532958986,0.028227520530293274,-0.011135558756035446,42.79464596376793,-0.015123937718096614,0,AAPL
2022-09-23,147.810546875,148.8324456934816,145.9731140864417,148.55732254844892,96029900,-0.015123937718096614,151.70357666015624,153.3395881652832,0.027645024488539397,-0.04409989054464403,40.07751023537626,0.0022604726872712533,1,AAPL
2022-09-26,148.14466857910156,151.0924300246352,147.03434030349507,147.0539962445305,93339400,0.0022604726872712533,150.45962524414062,152.7082763671875,0.023494794360259724,-0.0774641309496491,40.67463211434123,0.006565892891702729,1,AAPL
2022-09-27,149.11737060546875,152.02583419352277,147.33889085777966,150.08031648538008,84442700,0.006565892891702729,150.25524444580077,152.23564910888672,0.015481276746483703,-0.01352072008486549,42.471900670659146,-0.012651244976237486,0,AAPL
2022-09-28,147.23085021972656,148.01692291304855,142.31791462782627,145.06916155790836,146691400,-0.012651244976237486,149.7177703857422,151.79004669189453,0.015350817043190287,-0.03521981450151779,39.944380710826294,-0.04911917094149698,0,AAPL
2022-09-29,139.99899291992188,144.16516723784525,138.2303333041484,143.55596808972413,128138200,-0.04911917094149698,148.7459915161133,151.06587905883788,0.020748028584818154,-0.06490781187909833,32.06638225372548,-0.030039104198006483,0,AAPL
2022-09-30,135.79354858398438,140.60823487907734,135.59703414181732,138.819918971248,124925300,-0.030039104198006483,147.51776123046875,150.09508361816407,0.02204141842031556,-0.08294602217017422,28.541217504612764,0.030752303029226935,1,AAPL
2022-10-03,139.96951293945312,140.57872706512543,135.2924042908768,135.80335372086685,114311700,0.030752303029226935,146.33570709228516,149.43871536254883,0.023048231942962343,-0.07787428125439488,36.058205413879804,0.025623233819271674,1,AAPL
2022-10-04,143.5559844970703,143.67389015390162,141.74801279814906,142.50460908002574,87830100,0.025623233819271674,145.2745132446289,149.0245559692383,0.024354368540284204,-0.06883363459711034,41.72771600922552,0.0020533402918871957,1,AAPL
2022-10-05,143.8507537841797,144.81369999304195,140.51978392175167,141.5613389023429,79471000,0.0020533402918871957,144.55525817871094,148.55487747192382,0.024007108485526445,-0.04761912939925694,42.18147711352735,-0.006625684719323011,0,AAPL
2022-10-06,142.89764404296875,144.9709035584296,142.69130913468942,143.2710319630231,68402200,-0.006625684719323011,143.8369873046875,148.11123962402343,0.02400928976716746,-0.047859087528999034,41.067918011101995,-0.036718975241699314,0,AAPL
2022-10-07,137.6505889892578,140.60818501990053,137.0217340014585,140.05792378662625,85925600,-0.036718975241699314,142.82099151611328,147.26228408813478,0.02595068432274609,-0.0687363527200412,35.51013919358133,0.0023559292141541732,1,AAPL
2022-10-10,137.97488403320312,139.41928832461434,136.15710682488464,137.97488403320312,74899000,0.0023559292141541732,141.80401306152345,146.13181915283204,0.025954400580022748,-0.06864765801860973,36.085850765900034,-0.010254998660742198,0,AAPL
2022-10-11,136.55995178222656,138.88869341854974,135.8131909792421,137.46393012049913,77033700,-0.010254998660742198,140.54827117919922,145.4017578125,0.025535019514457382,-0.08421164329986952,34.63311993344188,-0.004604790407787274,0,AAPL
2022-10-12,135.93112182617188,137.91595234603557,135.75426331101272,136.7073741798383,70433700,-0.004604790407787274,139.41829833984374,144.56803436279296,0.02551512793123319,-0.07674837424827086,33.978432795106265,0.03361261337917476,1,AAPL
2022-10-13,140.5001220703125,141.08966528093347,132.0302118420066,132.63942598399592,113224000,0.03361261337917476,139.46841125488282,144.10720138549806,0.023941923590002693,0.0035795196803827256,42.48571022419009,-0.03224000132061722,0,AAPL
2022-10-14,135.97039794921875,142.00348171103434,135.78370401470698,141.79713183786654,88598000,-0.03224000132061722,139.48609619140626,143.5019287109375,0.024262993452405596,0.0013023399644425115,37.34760724713418,0.02912268896850123,1,AAPL
2022-10-17,139.9302215576172,140.41167960335844,137.82748592791265,138.61355854500806,85250900,0.02912268896850123,139.48216705322267,142.9089370727539,0.024040903410870104,-0.00028071385697348017,43.75170636484037,0.009409662561350451,1,AAPL
2022-10-18,141.24691772460938,144.14554712451348,138.1615943476007,142.95662494362372,99136600,0.009409662561350451,139.25126037597656,142.26288681030275,0.022644408084758583,-0.01608478239726785,45.737855038404454,0.0007650626709696517,1,AAPL
2022-10-19,141.35498046875,142.42599680685538,139.03607431855443,139.22276826600364,61758300,0.0007650626709696517,139.0016830444336,141.77847061157226,0.02262630527929655,-0.017349740962596005,45.90667398728459,-0.0032671116945024448,0,AAPL
2022-10-20,140.89315795898438,143.34962560942563,140.16603813694184,140.52960554450746,64522000,-0.0032671116945024448,138.80123443603514,141.31911087036133,0.02256691075859722,-0.014027425696267137,45.25862273066859,0.02705907809911956,1,AAPL
2022-10-21,144.70559692382812,145.27549920361895,140.1660346242772,140.38220497154572,86548600,0.02705907809911956,139.5067352294922,141.16386337280272,0.02030682975170425,0.05125301668793347,51.36264317726886,0.014802667306098138,1,AAPL
2022-10-24,146.84762573242188,147.6140424012265,143.45770354454174,144.62698448602487,75981900,0.014802667306098138,140.39400939941407,141.09901123046876,0.020494011550577205,0.06430693355091766,54.43677049481924,0.01933756769411188,1,AAPL
2022-10-25,149.6873016357422,149.83469868322362,146.75919654145045,147.47648086131204,74732300,0.01933756769411188,141.7067443847656,141.12750778198242,0.019944545425912386,0.09612884071934902,58.20792217772954,-0.019626995444503192,0,AAPL
2022-10-26,146.7493896484375,149.3434189974195,145.46218795090752,148.33135548203074,88194300,-0.019626995444503192,142.7885711669922,141.10343475341796,0.021612552875990284,0.0795863940275574,53.293334529162365,-0.030465611797323322,0,AAPL
2022-10-27,142.27857971191406,146.45457384887203,141.6202483177286,145.49164292829627,109180200,-0.030465611797323322,142.96641693115234,141.21741409301757,0.022617064228624865,0.012658050508394192,46.81554043892404,0.07555278003262211,1,AAPL
2022-10-28,153.0281219482422,154.75746986477446,145.24603383421282,145.619406740808,164762400,0.07555278003262211,144.67218933105468,142.07914276123046,0.02941938684044204,0.12545174726482777,59.547339601797404,-0.015410539053775985,0,AAPL
2022-10-31,150.6698760986328,151.55421333060897,149.27460445858512,150.4930176480896,97943200,-0.015410539053775985,145.74615478515625,142.61416091918946,0.029950496609691735,0.07675007172480974,56.35978142000431,-0.0175426088388434,0,AAPL
2022-11-01,148.0267333984375,152.74315424703352,146.5332118743015,152.3796018355527,80379300,-0.0175426088388434,146.42413635253905,142.83769836425782,0.030985925966257752,0.04799974245842864,52.939278312687506,-0.037305021708923136,0,AAPL
2022-11-02,142.5045928955078,149.5202635488904,142.47511648464766,146.35633217647393,93604600,-0.037305021708923136,146.53909759521486,142.77039031982423,0.03379211772586992,0.008132804538938387,46.578919403536545,-0.0424051102553854,0,AAPL
2022-11-03,136.461669921875,140.313408670562,136.33392883040858,139.58628898595558,97918500,-0.0424051102553854,146.0959487915039,142.44859161376954,0.03653661077680795,-0.03145282639203406,40.80184806591842,-0.0019471881949451042,0,AAPL
2022-11-04,136.19595336914062,140.41823769444377,132.25908536615194,139.84739003185524,140814800,-0.0019471881949451042,145.24498443603517,142.37585983276367,0.03504112224685651,-0.05880659584416015,40.563610000229176,0.0039021983392297788,1,AAPL
2022-11-07,136.7274169921875,136.95378268582516,133.52871190234,134.94598671425354,83374600,0.0039021983392297788,144.23296356201172,142.3134864807129,0.034504784392986466,-0.06891639336869426,41.301846270973854,0.004175070151802851,1,AAPL
2022-11-08,137.2982635498047,139.19779504119253,135.31999290082103,138.1939045722533,89908500,0.004175070151802851,142.99405975341796,142.35040206909179,0.03355898160924838,-0.0827661261212772,42.13323226883508,-0.03318989742029854,0,AAPL
2022-11-09,132.74134826660156,136.36327480735815,132.46576869499577,136.31406095143706,74917800,-0.03318989742029854,141.59325561523437,142.19091339111327,0.03434123732069571,-0.09545553419605035,37.559841910158056,0.08897436666725289,1,AAPL
2022-11-10,144.5519256591797,144.5519256591797,137.29825219484707,139.0107949405163,118854000,0.08897436666725289,141.82059020996093,142.39350357055665,0.045260040581332116,0.015978132139558232,52.078558459301135,0.019268780701240384,1,AAPL
2022-11-11,147.33726501464844,147.64236984681628,142.09138720356083,143.51851370440974,93979700,0.019268780701240384,141.25150451660156,142.96184692382812,0.038095975531620814,-0.03718830801255302,54.750748269295215,-0.009485500826179272,0,AAPL
2022-11-14,145.939697265625,147.90813128864986,145.10310679865555,146.61880940644215,73374100,-0.009485500826179272,140.7784866333008,143.2623207092285,0.037929779491581335,-0.03139432350705129,53.14929462234412,0.01186944706065396,1,AAPL
2022-11-15,147.6719207763672,151.16589433590542,146.2152837355369,149.81752177217496,89868300,0.01186944706065396,140.74300537109374,143.5835708618164,0.037778553281491004,-0.002396949617980648,54.90974093996683,-0.008331105732722888,0,AAPL
2022-11-16,146.441650390625,147.50460662223392,144.96532479416157,146.77629560614008,64218300,-0.008331105732722888,141.13671112060547,143.83790435791016,0.03561587407244002,0.027627583189575144,53.37571850450389,0.012971283290959867,1,AAPL
2022-11-17,148.3411865234375,149.0891860323431,143.8433076526517,144.11888720950952,80389400,0.012971283290959867,142.3246627807617,144.2103057861328,0.03182627765867436,0.08705387093946304,55.445413758885245,0.0037817506589390426,1,AAPL
2022-11-18,148.9021759033203,150.28992540848853,147.60301733738748,149.90608139833125,74829600,0.0037817506589390426,143.59528503417968,144.4201347351074,0.03166204974497082,0.09329368619155076,56.06569659025091,-0.0216801782003766,0,AAPL
2022-11-21,145.6739501953125,147.99670287508093,145.3885338782466,147.790025718782,58724100,-0.0216801782003766,144.48993835449218,144.36145095825196,0.033153429447542175,0.06543335199286471,51.61274250110126,0.014661007859315012,1,AAPL
2022-11-22,147.80967712402344,148.04589457097163,144.6109724091407,145.7920446259246,51804100,0.014661007859315012,145.54107971191405,144.267569732666,0.033225686544888576,0.07655896951971108,54.20419474644325,0.005926691377129201,1,AAPL
2022-11-23,148.68569946289062,149.43369912767082,146.9829928956722,147.0912573882817,58301400,0.005926691377129201,147.13551483154296,144.36438522338867,0.029998651511660934,0.12011593527184883,55.262564520139996,-0.019593779562257385,0,AAPL
2022-11-25,145.7723846435547,146.5302359602774,144.79800437919693,145.96922504559745,35195900,-0.019593779562257385,147.25756072998047,144.5390754699707,0.014716998892041542,0.008443048951506604,51.03817653727281,-0.02626432496533415,0,AAPL
2022-11-28,141.9437713623047,144.32557460653223,141.11703271911014,142.84924916455952,69246000,-0.02626432496533415,146.71821136474608,143.98485794067383,0.015441680836948583,-0.036606446114005986,46.055600037166535,-0.021148351930093123,0,AAPL
2022-11-29,138.94189453125,142.5244433578434,138.13484450256723,142.012646377485,83763800,-0.021148351930093123,146.0184310913086,143.3984588623047,0.01634820868724297,-0.047949960603510755,42.54826889415994,0.04859430844166113,1,AAPL
2022-11-30,145.6936798095703,146.37279212190603,138.33173890913272,139.16831456943044,111380900,0.04859430844166113,145.82060699462892,143.28180618286132,0.023195239081510718,-0.013396189041196993,51.495467652920276,0.0018913550130648105,1,AAPL
2022-12-01,145.96923828125,146.77630352615344,144.29607218523327,145.87082558028513,71250400,0.0018913550130648105,145.77336578369142,143.45503845214844,0.02306645126521219,-0.0032259408994289585,51.82521671132979,-0.0033714395624613314,0,AAPL
2022-12-02,145.47711181640625,145.66411544857186,143.35119950014382,143.65631938407483,65447400,-0.0033714395624613314,145.4869583129883,143.905810546875,0.022613031628579833,-0.0193073466254009,51.15633655065424,-0.00798312311699989,0,AAPL
2022-12-05,144.3157501220703,148.53803463745106,143.46932286260514,145.4377569527139,68826400,-0.00798312311699989,145.02831573486327,144.3118003845215,0.022601012891343843,-0.030801603491865004,49.53166500170908,-0.025369964105052323,0,AAPL
2022-12-06,140.6544647216797,144.97517704731527,139.68008441838234,144.74881132681773,64727200,-0.025369964105052323,144.5263671875,144.5081527709961,0.02296886426769006,-0.03445698744973236,44.71075611531912,-0.013784980599225616,0,AAPL
2022-12-07,138.71554565429688,141.10718574311466,137.7903792762826,139.9458168978351,69721100,-0.013784980599225616,143.61695404052733,144.5790168762207,0.022252305710755562,-0.06152595450226106,42.35946068559955,0.012132842848125991,1,AAPL
2022-12-08,140.3985595703125,141.25483863673134,138.87303512029186,140.11314322681335,62128300,0.012132842848125991,142.78824005126953,144.96187744140624,0.022707214244917846,-0.055735957946960846,45.06027291720949,-0.0034350016737020317,0,AAPL
2022-12-09,139.91629028320312,143.27247380855323,138.67616726979998,140.09344213199822,76097000,-0.0034350016737020317,142.20263061523437,144.73009567260743,0.02216038959285155,-0.04017286521497876,44.418011184162964,0.01639011014058034,1,AAPL
2022-12-12,142.20953369140625,142.21937045590607,138.8336612407948,140.44777667846864,70462700,0.01639011014058034,142.22920684814454,144.4737091064453,0.021465998857940614,0.0018723070871720093,48.19896926587432,0.006782302364717774,1,AAPL
2022-12-13,143.17404174804688,147.6030180487257,141.9634590975565,147.14043487810696,93886200,0.006782302364717774,142.6524215698242,144.3354263305664,0.02012726931693359,0.0304598352503751,49.747313265148385,-0.01553566674560325,0,AAPL
2022-12-14,140.94973754882812,144.34528354143862,138.93208948952125,143.05596154285573,82291200,-0.01553566674560325,142.17802734375,143.99931716918945,0.013009011327135687,-0.03256107105636141,46.309574658196205,-0.04685436690143274,0,AAPL
2022-12-15,134.3456268310547,139.5619801804679,133.88304361781863,138.88286801559113,98931900,-0.04685436690143274,141.01566619873046,143.39451599121094,0.01874540587925543,-0.07963055495157967,37.92891052075661,-0.014578836330388811,0,AAPL
2022-12-16,132.38702392578125,135.47746472052233,131.61933586337778,134.5326248058533,160156900,-0.014578836330388811,139.70665740966797,142.59680786132813,0.018766110084590268,-0.08998039435333882,35.856425640307116,-0.01590953832336961,0,AAPL
2022-12-19,130.2808074951172,133.06614357854048,129.24739159594094,132.9775676474043,79592600,-0.01590953832336961,138.30316314697265,141.66573944091797,0.01887497192758676,-0.09725163480134069,33.72248720046631,-0.0005288072275708711,0,AAPL
2022-12-20,130.2119140625,131.14691722297425,127.83994745250583,129.31627297471567,77432800,-0.0005288072275708711,137.2589080810547,140.89263763427735,0.01825422566308955,-0.07424258220201474,33.65193923411029,0.023809501488708973,1,AAPL
2022-12-21,133.31219482421875,134.6507305969255,130.65481182459862,130.88117753836192,85928000,0.023809501488708973,136.71857299804688,140.16776351928712,0.020550265845649316,-0.03895274177520236,39.75941772747841,-0.023772575333522283,0,AAPL
2022-12-22,130.1430206298828,132.43624823454394,128.24348886904642,132.22957105725172,77852100,-0.023772575333522283,135.6930191040039,139.24062957763672,0.02059910015737342,-0.07304589856061627,36.10108091663154,-0.0027983177030321826,0,AAPL
2022-12-23,129.77883911132812,130.32999816428637,127.59387642427377,128.85367283616628,63814900,-0.0027983177030321826,134.6792739868164,138.4409523010254,0.02061356977322024,-0.07245368749668746,35.69463469741831,-0.013878062161133187,0,AAPL
2022-12-27,127.9777603149414,129.3359848460805,126.6884381958862,129.30645953174815,69007800,-0.013878062161133187,133.25609664916993,137.74265174865724,0.018899528870405784,-0.10007608496451226,33.67536341845127,-0.030685332282996525,0,AAPL
2022-12-28,124.05072021484375,128.9619612841453,123.883405115354,127.62342547026658,85438400,-0.030685332282996525,131.3437644958496,136.99809303283692,0.01884475475807965,-0.13356696018162106,29.726654922933545,0.02832441633164362,1,AAPL
2022-12-29,127.56438446044922,128.42064856881274,125.7140589354878,125.9699499861123,75703700,0.02832441633164362,130.0052291870117,136.09162826538085,0.023092017435649106,-0.09496543463759144,36.86049784976673,0.0024688819499429915,1,AAPL
2022-12-30,127.87932586669922,127.89901441454006,125.41879052423468,126.38332662595286,77034200,0.0024688819499429915,129.35859909057618,135.18713264465333,0.019213029039557388,-0.04813183068837157,37.47320544976149,-0.03740487294646466,0,AAPL
2023-01-03,123.09601593017578,128.83399514878522,122.21021915687207,128.2237854341601,112117500,-0.03740487294646466,128.42949829101562,134.0680778503418,0.021704259914377497,-0.07018065456939493,32.340133358972146,0.010314333170885703,1,AAPL
2023-01-04,124.36566925048828,126.62937150933897,123.10587260552037,124.8873030948284,89113600,0.010314333170885703,127.83798446655274,133.0705738067627,0.02209393192653198,-0.04540299034338269,34.889593578465195,-0.010604779859120339,0,AAPL
2023-01-05,123.04679870605469,125.7533952948206,122.79090770776376,125.12349705306252,80962700,-0.010604779859120339,127.1214729309082,132.19019050598143,0.022126738795831585,-0.0550265727067506,33.47840965216905,0.03679416963924198,1,AAPL
2023-01-06,127.57420349121094,128.23362708296847,122.91886125861728,124.02118700839063,87754700,0.03679416963924198,126.54767379760742,131.63312339782715,0.024306411922464986,-0.043041758787136786,42.13133599316144,0.004088651396898069,1,AAPL
2023-01-09,128.09580993652344,131.30436630158056,127.83991897613902,128.4107665197256,70790800,0.004088651396898069,126.34295272827148,131.0179859161377,0.023383239961456054,-0.015730468552604848,43.05044917208751,0.0044566412865354454,1,AAPL
2023-01-10,128.66668701171875,129.18832083166095,126.09787998496417,128.20410381019116,63896200,0.0044566412865354454,126.23173751831055,130.45550575256348,0.023445365381113158,-0.008569595068232516,44.0969637231843,0.02111238926508774,1,AAPL
2023-01-11,131.38314819335938,131.402821722743,128.40097153395064,129.17849644752224,69458900,0.02111238926508774,126.57227630615235,129.91418647766113,0.02385310508139014,0.026609216085963894,48.908150081736764,-0.0005991643057416951,0,AAPL
2023-01-12,131.30442810058594,132.14100375978632,129.3655188993163,131.7670114136582,71379600,-0.0005991643057416951,127.29764709472656,129.3207057952881,0.02085746016714363,0.058473726498157186,48.777141451645775,0.010118804202172926,1,AAPL
2023-01-13,132.63307189941406,132.7905502170586,129.58200833933589,129.94616380817476,57809700,0.010118804202172926,127.80451583862305,128.90487251281738,0.019427708162438034,0.03973434638832418,51.15531546512189,0.00875654506127943,1,AAPL
2023-01-17,133.7944793701172,135.12316348796887,132.01304876349633,132.70199775252627,63646600,0.00875654506127943,128.39603118896486,128.8773151397705,0.0194716677315821,0.04625574512008224,53.20072229678336,-0.005370106479493542,0,AAPL
2023-01-18,133.07598876953125,136.42232060237055,132.8988218980733,134.6605787592018,69672800,-0.005370106479493542,129.3940284729004,128.911763381958,0.013491013778454533,0.08107470224719893,51.75677688419699,0.0004438574757708036,1,AAPL
2023-01-19,133.1350555419922,134.0995841255356,131.6587298451973,131.9638347529944,58280400,0.0004438574757708036,130.27096710205078,129.05447578430176,0.013655372248389674,0.0705129184312212,51.87242380398329,0.019220668003111507,1,AAPL
2023-01-20,135.69400024414062,135.84164181281548,132.10161400912494,133.14488168206822,80223600,0.019220668003111507,131.5356872558594,129.32858009338378,0.01262041274555641,0.10278366988074761,56.713606794158665,0.023500473751810746,1,AAPL
2023-01-23,138.88287353515625,141.0579999020067,135.72353008280908,135.94005904305521,81760300,0.023500473751810746,132.66655426025392,129.60711402893065,0.009874418997846685,0.08864386164656257,61.86204971334697,0.010063033491733764,1,AAPL
2023-01-24,140.28045654296875,140.90051809732327,138.0856567013407,138.0954934654877,66435100,0.010063033491733764,133.88501892089843,130.11398582458497,0.00975295015328549,0.09512135184190096,63.889203079418266,-0.004700862138355522,0,AAPL
2023-01-25,139.6210174560547,140.18201330953534,136.61915274790366,138.6663258108729,65799300,-0.004700862138355522,134.98045196533204,130.6060947418213,0.010634770872292537,0.08513726978404468,62.20899073472491,0.014803496709308028,1,AAPL
2023-01-26,141.68789672851562,141.9733130723702,139.66039693887691,140.91035682918778,54105100,0.014803496709308028,136.01092681884765,131.2916015625,0.009952497162914853,0.07843280266043351,65.29015258895433,0.013684221408972741,1,AAPL
2023-01-27,143.6267852783203,144.9062704324847,140.82177572822627,140.90051489349364,70555800,0.013684221408972741,137.2431625366211,132.27040481567383,0.009661972629617897,0.09384570921168645,67.93150877002671,-0.02007792642406958,0,AAPL
2023-01-30,140.74305725097656,143.25281407268088,140.59543068062553,142.6721295386836,64015300,-0.02007792642406958,138.05416107177734,132.9293384552002,0.01331838544671429,0.061146026669071984,60.5510693842737,0.009020855646686421,1,AAPL
2023-01-31,142.01268005371094,142.06189391275458,140.0344090710312,140.4477784546675,65874500,0.009020855646686421,138.87598114013673,133.6360061645508,0.013324653277397867,0.06142406414886259,62.48364583522261,0.007900660829232464,1,AAPL
2023-02-01,143.13467407226562,144.29605796571016,139.08955653554688,141.69772563249788,77663600,0.007900660829232464,139.88184967041016,134.63793907165527,0.012706426423204712,0.07558602716944374,64.15486048743928,0.037062626046402425,1,AAPL
2023-02-02,148.4396209716797,148.79392468833726,145.83143680858885,146.54991104174482,118339000,0.037062626046402425,141.4123062133789,135.84163665771484,0.015461442949668749,0.11495518867951549,70.78213883540339,0.024399836392140273,1,AAPL
2023-02-03,152.0615234375,154.8960731461596,145.4967979818679,145.69363837431163,154357300,0.024399836392140273,143.04905853271484,137.2923728942871,0.015847556658220577,0.12062083190053308,74.27867955132112,-0.017928646659516656,0,AAPL
2023-02-06,149.33526611328125,150.6836538403975,148.4002628109197,150.1620199448286,69858300,-0.017928646659516656,144.09429779052735,138.38042602539062,0.017689108656605158,0.07526048613531255,67.71028009150437,0.01924462614883904,1,AAPL
2023-02-07,152.20916748046875,152.7800151967711,148.26246234257331,148.26246234257331,83322600,0.01924462614883904,145.28716888427735,139.5860939025879,0.01807544975886129,0.08503473136221351,70.65607978214338,-0.017652714036237915,0,AAPL
2023-02-08,149.5222625732422,152.14028370808583,148.7840997356859,151.45133472995892,64120100,-0.017652714036237915,146.27729339599608,140.62887268066407,0.019520080913633046,0.07091514800272747,64.71194675279388,-0.006911559449748972,0,AAPL
2023-02-09,148.48883056640625,151.89422837459855,148.0459358705389,151.3529059605557,56007100,-0.006911559449748972,146.95738677978517,141.4841567993164,0.01976745220939153,0.047999398642508684,62.53292279272487,0.0024560791272425497,1,AAPL
2023-02-10,148.85353088378906,149.17882019931434,147.08909918660703,147.32567733632254,57450700,0.0024560791272425497,147.48006134033204,142.36161193847656,0.019528876539180427,0.03639116196425585,63.006339697246425,0.01880676742251497,1,AAPL
2023-02-13,151.65298461914062,152.0571182724141,148.7648180243575,148.79438841262413,62199000,0.01880676742251497,148.57105407714843,143.3126075744629,0.018073983086815824,0.07751662910596857,66.50495614576081,-0.004224885875760753,0,AAPL
2023-02-14,151.01226806640625,151.5741355635304,148.7056873791277,149.9476888936107,61707600,-0.004224885875760753,149.47101287841798,144.17349700927736,0.018443124822371544,0.06337172152015969,64.99002441469732,0.013903265115583485,1,AAPL
2023-02-15,153.11183166503906,153.27940219693946,150.6968215839401,150.92353288699502,65573800,0.013903265115583485,150.4687286376953,145.17528915405273,0.01859749281463042,0.06970468656487938,67.59497331331228,-0.010429388608335532,0,AAPL
2023-02-16,151.5149688720703,154.09754945424802,151.16010920849044,151.31781291605773,68167900,-0.010429388608335532,150.77626342773436,146.09428482055665,0.0159138346585696,0.020717837193732436,63.712105477975115,-0.007546563662392147,0,AAPL
2023-02-17,150.37155151367188,150.81512239489066,148.69583093968438,150.17441057100683,59144100,-0.007546563662392147,150.60726623535157,146.8281623840332,0.014052306886390739,-0.0111137379504338,61.00964966874208,-0.02667962150232117,0,AAPL
2023-02-21,146.3596954345703,149.13943294111823,146.29070285864162,148.05513496887053,58867200,-0.02667962150232117,150.30970916748046,147.2020034790039,0.015426948085726293,-0.01992543861979501,52.5821251391342,0.002895902335206424,1,AAPL
2023-02-22,146.78353881835938,147.8086807909047,145.0585291708209,146.74410160351695,51011300,0.002895902335206424,149.76714630126952,147.52715759277345,0.01370718698889557,-0.035645873056927346,53.31582082942333,0.003290571360199168,1,AAPL
2023-02-23,147.26654052734375,148.19311959888688,145.13739706863274,147.946689634791,48394200,0.003290571360199168,149.54157409667968,147.9094337463379,0.012886410930531746,-0.015086195239946254,54.18578639067581,-0.018005421053831294,0,AAPL
2023-02-24,144.6149444580078,145.0880857046954,143.6390765358812,145.0092263234326,55469600,-0.018005421053831294,149.15418548583983,148.0557861328125,0.013850858861851275,-0.02608873740618478,48.8084106663449,0.008247546685644869,1,AAPL
2023-02-27,145.8076629638672,147.039812645864,145.34437348016522,145.60067024018994,44998500,0.008247546685644869,148.84959869384767,148.16483001708986,0.014200263155735552,-0.02046218119138743,51.156460986490835,-0.0034476981212477886,0,AAPL
2023-02-28,145.30496215820312,146.95111245136155,144.73324285815977,144.9501024216552,50547000,-0.0034476981212477886,148.2147964477539,148.39292526245117,0.012182065578274276,-0.04185886929215299,50.11314290405551,-0.01424616070264062,0,AAPL
2023-03-01,143.23492431640625,145.12750429739225,142.9392054041828,144.73322244168676,55479000,-0.01424616070264062,147.43706207275392,148.45403747558595,0.012589740335944238,-0.05150140349246313,45.95672943841784,0.004129308438311385,1,AAPL
2023-03-02,143.82638549804688,144.6149643784106,141.8450789930105,142.31823534576338,52238100,0.004129308438311385,146.50851745605468,148.488623046875,0.011249829373575158,-0.06064486373140543,47.301650397867164,0.035089943501913856,1,AAPL
2023-03-03,148.8732452392578,148.95210462024477,145.2260853537234,145.9259379185379,70732300,0.035089943501913856,146.24434509277344,148.51030426025392,0.01705188410944799,-0.017435396993963015,57.10990661290624,0.01853953192709268,1,AAPL
2023-03-06,151.63328552246094,154.0680147422593,151.26857399298945,151.59384830577196,87558000,0.01853953192709268,146.37051849365236,148.48889236450196,0.018013919132925164,0.008390776021715451,61.34690176532391,-0.014496793389121687,0,AAPL
2023-03-07,149.43508911132812,151.83038038722225,148.97179972168095,151.505091132307,56182000,-0.014496793389121687,146.6780578613281,148.4938835144043,0.016262130547076405,0.021012572263329643,56.55500170107888,0.008377395419639777,1,AAPL
2023-03-08,150.6869659423828,151.27840377958802,149.6618240709013,150.6278251668401,47204800,0.008377395419639777,147.06840057373046,148.4177734375,0.01638016025786073,0.026593084997452054,58.54115212705944,-0.014914604653310515,0,AAPL
2023-03-09,148.4395294189453,152.33311931510104,148.08466971716794,151.36711819838627,53833600,-0.014914604653310515,147.18569946289062,148.36363677978517,0.017299039024403114,0.007965073990339189,53.78712957832081,-0.01387871650192285,0,AAPL
2023-03-10,146.37937927246094,148.78453780981002,145.5020893181875,148.06496662146847,68572400,-0.01387871650192285,147.36214294433594,148.2581642150879,0.016840354806099588,0.012200916171326126,49.795194008009986,0.013266071232932664,1,AAPL
2023-03-13,148.32125854492188,150.9531285889032,145.59081050522525,145.69924028415588,84457100,0.013266071232932664,147.6135025024414,148.23155059814454,0.017141167512569007,0.017239118506944262,53.31252755218727,0.014089055347824786,1,AAPL
2023-03-14,150.4109649658203,151.2093955139033,147.95653254628945,149.11967456920323,73695900,0.014089055347824786,148.1241027832031,148.16944961547853,0.017434443374902627,0.035139906660984765,56.81853898075578,0.002621601603598034,1,AAPL
2023-03-15,150.80528259277344,151.06156433450928,147.77911548729296,149.03098388604963,77167900,0.002621601603598034,148.88113861083986,148.1591003417969,0.016295226703172103,0.05285274043671251,57.46758958453436,0.018693790204058924,1,AAPL
2023-03-16,153.62440490722656,154.22569446185167,149.4745187940127,149.98709719489494,76161100,0.018693790204058924,149.8609405517578,148.18472900390626,0.016823054914788915,0.06812393550217344,61.87918624956929,-0.005453951850474925,0,AAPL
